1473811200,775.003,789.879,768.926,770.0,12.50836657,21
1473897600,770.0,789.0,750.0,788.0,60.35600777,85
1473984000,788.0,790.0,770.017,789.248,23.4917611,96
1474070400,775.385,793.869,757.0,775.44,17.50577108,42
1474156800,777.303,795.0,757.575,784.0,19.8228485,51
1474243200,780.04,788.96,757.0,771.001,33.27198172,91
1474329600,770.362,795.0,769.0,789.999,57.15769324,184
1474416000,777.061,789.231,765.775,775.0,42.1382456,79
1474502400,765.986,781.895,765.0,779.97,29.48023075,89
1474588800,779.9,787.98,766.764,777.0,64.06265031,112
1474675200,777.0,794.556,771.002,776.0,82.48604246,79
1474761600,776.0,787.399,771.0,787.399,93.60437428,32
1474848000,771.954,788.736,765.1,777.0,22.80594721,66
1474934400,766.61,782.4,766.113,778.2,36.52643757,48
1475020800,778.2,778.33,770.0,776.0,17.85867449,42
1475107200,776.0,778.9,767.45,770.118,14.85130317,57
1475193600,778.83,783.35,770.536,781.94,50.27145404,45
1475280000,778.88,790.04,778.78,788.76,15.96481899,30
1475366400,788.76,795.0,782.708,792.223,10.73084963,32
1475452800,785.712,794.43,780.751,784.113,19.78010635,41
1475539200,785.713,797.5,778.776,797.5,85.12321559,232
1475625600,797.44,805.0,785.706,805.0,91.91325978,149
1475712000,797.936,807.999,790.0,807.5,81.15588435,122
1475798400,807.5,812.0,778.776,809.59,104.6822264,83
1475884800,810.0,829.887,806.347,806.354,33.1933499,87
1475971200,821.199,821.531,809.7,809.7,5.16668343,32
1476057600,817.455,819.83,806.927,806.927,22.25001911,44
1476144000,810.0,839.02,794.879,837.0,64.53242623,85
1476230400,836.828,837.0,807.001,828.75,27.54775885,46
1476316800,831.686,841.789,829.149,831.201,11.76253663,60
1476403200,838.295,839.43,816.9,837.162,27.12437872,65
1476489600,837.163,842.0,829.269,837.91,12.23116978,53
1476576000,839.947,842.0,827.566,841.821,17.40377426,57
1476662400,841.396,842.0,826.631,837.0,24.24286434,88
1476748800,827.482,840.21,822.203,837.0,45.82530849,72
1476835200,833.83,837.0,808.096,820.0,70.46561767,144
1476921600,814.73,823.184,814.73,821.024,34.53812217,31
1477008000,821.96,836.867,810.0,810.0,58.83524891,63
1477094400,834.77,869.944,823.89,847.791,47.28094916,57
1477180800,837.727,869.842,820.124,859.176,33.09459346,44
1477267200,850.091,863.0,845.781,857.0,16.1200307,49
1477353600,856.813,864.0,844.0,864.0,23.26655516,70
1477440000,863.0,878.0,845.0,878.0,117.45782616,127
1477526400,878.0,900.0,878.0,884.372,190.47217641,244
1477612800,886.842,919.999,886.841,919.96,72.47181356,152
1477699200,920.0,940.0,912.181,940.0,110.89300202,172
1477785600,939.989,939.99,901.001,910.001,41.09809402,103
1477872000,910.001,930.733,906.0,918.495,27.40258042,63
1477958400,926.029,975.0,926.029,944.121,154.26787151,113
1478044800,944.445,975.0,943.66,975.0,55.40768991,104
1478131200,975.0,979.99,905.01,920.0,70.66588505,157
1478217600,919.98,945.0,912.0,926.958,37.68315832,121
1478304000,927.103,944.217,805.0,929.032,67.23041583,78
1478390400,929.108,942.835,924.04,930.0,3.18880761,20
1478476800,930.574,943.0,895.33,937.453,78.84899427,70
1478563200,921.014,943.0,905.13,934.916,51.49495146,126
1478649600,906.19,975.0,880.0,940.253,69.80267274,124
1478736000,940.002,968.571,920.03,944.182,26.95279612,62
1478822400,947.575,965.0,945.0,953.0,11.60933234,28
1478908800,955.0,955.0,911.0,935.0,34.35321145,72
1478995200,949.277,949.34,900.0,939.156,4.98298109,32
1479081600,945.919,949.452,914.895,938.083,33.69532682,92
1479168000,945.197,966.188,909.022,947.18,32.97945262,97
1479254400,941.569,990.0,938.63,990.0,218.23821653,197
1479340800,989.0,994.0,936.1,991.999,57.22008325,103
1479427200,991.999,1000.0,936.103,995.0,37.67907395,107
1479513600,993.022,995.0,980.0,980.0,11.58368311,61
1479600000,983.553,1000.0,953.243,962.161,57.78120931,67
1479686400,983.215,985.51,959.599,973.804,29.43633075,50
1479772800,974.972,1001.0,966.895,997.95,46.05498831,137
1479859200,995.37,999.9,975.196,990.0,34.4688637,166
1479945600,984.711,999.9,981.193,988.038,65.85820004,214
1480032000,995.33,998.0,980.64,997.96,14.13654692,66
1480118400,992.437,997.96,975.11,990.01,7.38621176,45
1480204800,990.0,990.0,977.091,987.097,8.20694121,33
1480291200,981.14,987.906,978.9,978.91,8.55369587,21
1480377600,977.861,989.321,975.0,985.0,49.07526616,91
1480464000,980.04,999.454,976.291,994.849,20.54485944,52
1480550400,992.344,1003.22,992.208,1001.0,41.23848519,78
1480636800,1000.0,1020.0,980.25,1014.619,202.4232797,358
1480723200,1010.426,1015.0,960.0,990.01,43.30975751,66
1480809600,990.07,1015.0,990.07,1015.0,19.60080719,36
1480896000,1015.0,1015.0,990.001,996.141,50.57267421,220
1480982400,1002.428,1005.48,996.29,1003.0,47.11053544,117
1481068800,1005.0,1014.99,996.29,1013.769,38.64201835,163
1481155200,1004.415,1015.0,1000.0,1009.74,25.87988509,153
1481241600,1009.74,1015.4,1004.772,1015.4,39.31404403,104
1481328000,1015.95,1028.752,1015.0,1020.0,67.30939599,120
1481414400,1020.14,1020.14,1005.363,1012.04,19.00785316,86
1481500800,1012.04,1026.999,1005.158,1019.001,27.37364913,115
1481587200,1018.0,1026.005,1008.289,1023.97,48.27250366,83
